# 57 iterations: lambda 2.35436, LOO RMS 4.79957, and est. err. var. 22.917
161.4 70 67.576646 0.0208853
161.4 67 67.576646 0.0208853
164.4 63 68.156401 0.0253858
159.4 67 67.23635 0.0205596
166.4 80 68.506504 0.0325798
160.4 81 67.400626 0.0204495
157.4 69 66.933441 0.0226204
166.4 65.5 68.506504 0.0325798
161.4 68 67.576646 0.0208853
168.4 81 68.800597 0.0454349
158.4 64 67.082351 0.0212864
152.4 61.5 66.038473 0.046114
151.4 75 65.872547 0.0579118
158.4 66 67.082351 0.0212864
161.4 71 67.576646 0.0208853
155.4 63.5 66.609093 0.0273681
168.4 61.5 68.800597 0.0454349
166.4 71 68.506504 0.0325798
160.4 70 67.400626 0.0204495
158.4 69 67.082351 0.0212864
155.4 61.5 66.609093 0.0273681
163.4 79.5 67.960466 0.0232059
158.4 66 67.082351 0.0212864
156.4 64 66.779296 0.0245782
159.4 70 67.23635 0.0205596
156.4 61 66.779296 0.0245782
153.4 68.5 66.224526 0.0375301
163.4 61.5 67.960466 0.0232059
168.4 69.5 68.800597 0.0454349
159.4 66 67.23635 0.0205596
162.4 68.5 67.764318 0.0217809
155.4 64 66.609093 0.0273681
146.4 57.5 64.810033 0.273767
166.4 68 68.506504 0.0325798
150.4 63 65.720839 0.0741455
161.4 57.5 67.576646 0.0208853
162.4 66 67.764318 0.0217809
159.4 68 67.23635 0.0205596
153.4 64 66.224526 0.0375301
157.4 68 66.933441 0.0226204
155.4 66.5 66.609093 0.0273681
161.4 66.5 67.576646 0.0208853
169.4 67.5 68.94793 0.056109
164.4 64.5 68.156401 0.0253858
163.4 67 67.960466 0.0232059
153.4 69.5 66.224526 0.0375301
161.4 67.5 67.576646 0.0208853
164.4 58.7 68.156401 0.0253858
165.4 80.3 68.340656 0.0284886
167.4 62.8 68.656691 0.0379581
156.4 60.5 66.779296 0.0245782
159.4 66 67.23635 0.0205596
156.4 66.5 66.779296 0.0245782
156.4 63.5 66.779296 0.0245782
159.4 65.2 67.23635 0.0205596
166.4 68 68.506504 0.0325798
167.4 73.5 68.656691 0.0379581
155.4 60.1 66.609093 0.0273681
166.4 68.2 68.506504 0.0325798
155.4 67 66.609093 0.0273681
168.4 67.8 68.800597 0.0454349
161.4 65.7 67.576646 0.0208853
159.4 69 67.23635 0.0205596
148.4 65 65.370877 0.130323
158.4 64 67.082351 0.0212864
160.4 67.6 67.400626 0.0204495
153.4 63.2 66.224526 0.0375301
157.4 56 66.933441 0.0226204
157.4 71.5 66.933441 0.0226204
163.4 68.5 67.960466 0.0232059
160.4 65.2 67.400626 0.0204495
161.4 69 67.576646 0.0208853
156.4 77.6 66.779296 0.0245782
154.4 62.8 66.420535 0.0314752
155.4 68.5 66.609093 0.0273681
164.4 70.1 68.156401 0.0253858
158.4 67 67.082351 0.0212864
164.4 71.3 68.156401 0.0253858
169.4 64.5 68.94793 0.056109
157.4 63 66.933441 0.0226204
159.4 62.5 67.23635 0.0205596
161.4 57 67.576646 0.0208853
164.4 63.6 68.156401 0.0253858
157.4 73 66.933441 0.0226204
161.4 62.5 67.576646 0.0208853
161.4 66.5 67.576646 0.0208853
159.4 70 67.23635 0.0205596
158.4 68 67.082351 0.0212864
168.4 67.2 68.800597 0.0454349
162.4 67 67.764318 0.0217809
165.4 68.5 68.340656 0.0284886
162.4 73.1 67.764318 0.0217809
156.4 69.5 66.779296 0.0245782
160.4 63 67.400626 0.0204495
161.4 64 67.576646 0.0208853
161.4 62 67.576646 0.0208853
166.4 66 68.506504 0.0325798
161.4 68 67.576646 0.0208853
163.4 67.3 67.960466 0.0232059
152.4 62 66.038473 0.046114
155.4 63 66.609093 0.0273681
160.4 70 67.400626 0.0204495
158.4 62 67.082351 0.0212864
163.4 68.5 67.960466 0.0232059
161.4 71 67.576646 0.0208853
162.4 72.5 67.764318 0.0217809
157.4 61 66.933441 0.0226204
156.4 68 66.779296 0.0245782
152.4 68.4 66.038473 0.046114
158.4 64.5 67.082351 0.0212864
159.4 67 67.23635 0.0205596
156.4 71.6 66.779296 0.0245782
162.4 67 67.764318 0.0217809
150.4 65 65.720839 0.0741455
160.4 64 67.400626 0.0204495
163.4 69.2 67.960466 0.0232059
154.4 63.5 66.420535 0.0314752
165.4 67 68.340656 0.0284886
162.4 64 67.764318 0.0217809
160.4 62.5 67.400626 0.0204495
161.4 68.5 67.576646 0.0208853
158.4 64 67.082351 0.0212864
165.4 64.5 68.340656 0.0284886
157.4 69.5 66.933441 0.0226204
160.4 63.5 67.400626 0.0204495
160.4 67.5 67.400626 0.0204495
156.4 61.5 66.779296 0.0245782
157.4 77 66.933441 0.0226204
160.4 63.5 67.400626 0.0204495
159.4 66.5 67.23635 0.0205596
156.4 63.3 66.779296 0.0245782
173.4 70.5 69.862165 0.164632
157.4 65.5 66.933441 0.0226204
159.4 75.7 67.23635 0.0205596
162.4 78 67.764318 0.0217809
