0.000714286	inf
0.000727772	inf
0.000741513	inf
0.000755513	inf
0.000769777	inf
0.000784311	inf
0.000799119	inf
0.000814207	inf
0.00082958	inf
0.000845243	inf
0.000861201	inf
0.000877461	inf
0.000894028	inf
0.000910908	inf
0.000928107	inf
0.00094563	inf
0.000963484	inf
0.000981675	inf
0.00100021	inf
0.00101909	inf
0.00103834	inf
0.00105794	inf
0.00107791	inf
0.00109827	inf
0.001119	inf
0.00114013	inf
0.00116165	inf
0.00118359	inf
0.00120593	inf
0.0012287	inf
0.0012519	inf
0.00127554	inf
0.00129962	inf
0.00132416	inf
0.00134916	inf
0.00137463	inf
0.00140059	inf
0.00142703	inf
0.00145397	inf
0.00148143	inf
0.0015094	inf
0.00153789	inf
0.00156693	inf
0.00159651	inf
0.00162666	inf
0.00165737	inf
0.00168866	inf
0.00172054	inf
0.00175303	inf
0.00178613	inf
0.00181985	inf
0.00185421	inf
0.00188922	inf
0.00192489	inf
0.00196123	inf
0.00199826	inf
0.00203599	inf
0.00207443	inf
0.0021136	inf
0.0021535	inf
0.00219416	inf
0.00223559	inf
0.0022778	inf
0.0023208	inf
0.00236462	inf
0.00240927	inf
0.00245476	inf
0.0025011	inf
0.00254832	inf
0.00259644	inf
0.00264546	inf
0.00269541	inf
0.0027463	inf
0.00279815	inf
0.00285098	inf
0.00290481	inf
0.00295965	inf
0.00301553	inf
0.00307247	inf
0.00313048	inf
0.00318958	inf
0.00324981	inf
0.00331116	inf
0.00337368	inf
0.00343738	inf
0.00350228	inf
0.0035684	inf
0.00363578	inf
0.00370442	inf
0.00377436	inf
0.00384562	inf
0.00391823	inf
0.00399221	inf
0.00406759	inf
0.00414438	inf
0.00422263	inf
0.00430236	inf
0.00438359	inf
0.00446635	inf
0.00455068	inf
0.0046366	inf
0.00472414	inf
0.00481334	inf
0.00490421	inf
0.00499681	inf
0.00509115	inf
0.00518728	inf
0.00528521	inf
0.005385	inf
0.00548667	inf
0.00559026	inf
0.00569581	inf
0.00580335	inf
0.00591292	inf
0.00602456	inf
0.00613831	inf
0.0062542	inf
0.00637229	inf
0.0064926	inf
0.00661518	inf
0.00674008	inf
0.00686734	inf
0.006997	inf
0.0071291	inf
0.00726371	inf
0.00740085	inf
0.00754058	inf
0.00768295	inf
0.00782801	inf
0.00797581	inf
0.00812639	inf
0.00827983	inf
0.00843615	inf
0.00859543	inf
0.00875772	inf
0.00892307	inf
0.00909154	inf
0.0092632	inf
0.00943809	inf
0.00961629	inf
0.00979785	inf
0.00998284	inf
0.0101713	inf
0.0103634	inf
0.010559	inf
0.0107584	inf
0.0109615	inf
0.0111685	inf
0.0113793	inf
0.0115942	inf
0.0118131	inf
0.0120361	inf
0.0122634	inf
0.0124949	inf
0.0127308	inf
0.0129712	inf
0.0132161	inf
0.0134656	inf
0.0137199	inf
0.0139789	inf
0.0142428	inf
0.0145117	inf
0.0147857	inf
0.0150649	inf
0.0153493	inf
0.0156391	inf
0.0159344	inf
0.0162353	inf
0.0165418	inf
0.0168541	inf
0.0171723	inf
0.0174965	inf
0.0178269	inf
0.0181635	inf
0.0185064	inf
0.0188558	inf
0.0192118	inf
0.0195746	inf
0.0199441	inf
0.0203207	inf
0.0207044	inf
0.0210953	inf
0.0214936	inf
0.0218994	inf
0.0223128	inf
0.0227341	inf
0.0231634	inf
0.0236007	inf
0.0240463	inf
0.0245003	inf
0.0249629	inf
0.0254342	inf
0.0259144	2.7508
0.0264037	2.81334
0.0269022	2.81334
0.0274101	2.81334
0.0279276	2.81334
0.0284549	2.81334
0.0289922	2.81334
0.0295396	2.81334
0.0300973	2.81334
0.0306655	2.81334
0.0312445	2.81334
0.0318344	2.81334
0.0324355	2.81334
0.0330479	2.81334
0.0336718	2.81334
0.0343076	2.81334
0.0349553	2.81334
0.0356153	2.81334
0.0362878	2.81334
0.0369729	2.81334
0.037671	2.81334
0.0383822	2.81334
0.0391069	2.81334
0.0398452	2.81334
0.0405975	2.81334
0.041364	2.81334
0.042145	2.81334
0.0429407	2.81334
0.0437515	2.81334
0.0445775	2.81334
0.0454192	2.81334
0.0462767	2.81334
0.0471505	2.81334
0.0480407	2.81334
0.0489477	2.81334
0.0498719	2.81334
0.0508135	2.81334
0.0517729	2.81334
0.0527504	2.81334
0.0537463	2.81334
0.0547611	2.81334
0.055795	2.81334
0.0568485	2.81334
0.0579218	2.81334
0.0590154	2.81334
0.0601296	2.81334
0.0612649	2.81334
0.0624216	2.81334
0.0636002	2.81334
0.064801	2.81334
0.0660245	2.81334
0.067271	2.81334
0.0685412	2.81334
0.0698353	2.81334
0.0711538	2.81334
0.0724972	2.81334
0.073866	2.81334
0.0752606	2.81333
0.0766816	2.81333
0.0781294	2.81333
0.0796045	2.81333
0.0811075	2.81333
0.0826388	2.81333
0.0841991	2.81333
0.0857888	2.81332
0.0874086	2.81332
0.0890589	2.81332
0.0907404	2.81331
0.0924536	2.81331
0.0941992	2.8133
0.0959777	2.8133
0.0977898	2.81329
0.0996362	2.81329
0.101517	2.81328
0.103434	2.81327
0.105387	2.81326
0.107377	2.81325
0.109404	2.81324
0.11147	2.81323
0.113574	2.81321
0.115719	2.8132
0.117903	2.81318
0.12013	2.81315
0.122398	2.81313
0.124709	2.8131
0.127063	2.81307
0.129462	2.81303
0.131906	2.81299
0.134397	2.81294
0.136934	2.81289
0.13952	2.81284
0.142154	2.81278
0.144838	2.81271
0.147573	2.81264
0.150359	2.81256
0.153198	2.81247
0.15609	2.81238
0.159037	2.81229
0.16204	2.8122
0.165099	2.8121
0.168217	2.812
0.171393	2.81189
0.174629	2.81179
0.177926	2.81169
0.181285	2.81158
0.184708	2.81148
0.188195	2.81138
0.191748	2.81128
0.195369	2.81118
0.199057	2.81107
0.202816	2.81096
0.206645	2.81084
0.210547	2.8107
0.214522	2.81054
0.218572	2.81035
0.222699	2.81012
0.226903	2.80984
0.231188	2.80951
0.235552	2.80911
0.24	2.80862
0.244531	2.80803
0.249148	2.80734
0.253852	2.80651
0.258645	2.80554
0.263528	2.8044
0.268504	2.80309
0.273573	2.80159
0.278739	2.79987
0.284001	2.79794
0.289364	2.79576
0.294827	2.79334
0.300393	2.79065
0.306065	2.7877
0.311844	2.78448
0.317731	2.78097
0.32373	2.77719
0.329843	2.77312
0.33607	2.76878
0.342415	2.76416
0.34888	2.75928
0.355467	2.75414
0.362179	2.74875
0.369017	2.74312
0.375984	2.73728
0.383083	2.73123
0.390316	2.725
0.397685	2.71862
0.405194	2.7121
0.412844	2.70548
0.420639	2.69879
0.428581	2.69207
0.436673	2.68537
0.444917	2.67875
0.453317	2.67226
0.461876	2.66597
0.470597	2.65996
0.479482	2.65432
0.488535	2.64913
0.497759	2.64451
0.507157	2.64056
0.516732	2.6374
0.526488	2.63516
0.536429	2.63398
0.546557	2.63398
0.556876	2.6353
0.56739	2.6381
0.578103	2.64249
0.589018	2.64862
0.600139	2.65662
0.61147	2.6666
0.623014	2.67869
0.634777	2.69297
0.646762	2.70954
0.658973	2.72847
0.671415	2.74983
0.684092	2.77366
0.697008	2.8
0.710168	2.82886
0.723576	2.86026
0.737238	2.8942
0.751157	2.93069
0.76534	2.9697
0.77979	3.01123
0.794512	3.05528
0.809513	3.10185
0.824797	3.15094
0.84037	3.20257
0.856237	3.25679
0.872403	3.31362
0.888874	3.37316
0.905657	3.43547
0.922756	3.50068
0.940178	3.5689
0.957929	3.64028
0.976016	3.71499
0.994443	3.79322
1.01322	3.87515
1.03235	3.96101
1.05184	4.05101
1.0717	4.14539
1.09193	4.24439
1.11255	4.34823
1.13356	4.45717
1.15496	4.57145
1.17676	4.69129
1.19898	4.81694
1.22162	4.94862
1.24468	5.08657
1.26818	5.23099
1.29213	5.3821
1.31653	5.54011
1.34138	5.70523
1.36671	5.87763
1.39251	6.05751
1.4188	6.24504
1.44559	6.44038
1.47288	6.64368
1.50069	6.85507
1.52903	7.07468
1.5579	7.30261
1.58731	7.53893
1.61728	7.78371
1.64782	8.03697
1.67893	8.29874
1.71063	8.56901
1.74292	8.84773
1.77583	9.13484
1.80936	9.43026
1.84352	9.73386
1.87833	10.0455
1.91379	10.365
1.94993	10.6921
1.98674	11.0267
2.02425	11.3684
2.06247	11.717
2.10141	12.0721
2.14109	12.4335
2.18151	12.8006
2.2227	13.1731
2.26467	13.5506
2.30742	13.9326
2.35099	14.3186
2.39538	14.7081
2.4406	15.1007
2.48668	15.4959
2.53363	15.893
2.58147	16.2916
2.63021	16.6912
2.67987	17.0912
2.73047	17.4912
2.78202	17.8906
2.83455	18.2891
2.88806	18.6861
2.94259	19.0812
2.99815	19.4741
3.05476	19.8643
3.11243	20.2515
3.1712	20.6355
3.23107	21.0159
3.29207	21.3925
3.35423	21.765
3.41756	22.1332
3.48209	22.497
3.54783	22.8561
3.61482	23.2105
3.68306	23.56
3.7526	23.9045
3.82345	24.2438
3.89564	24.578
3.9692	24.907
4.04414	25.2305
4.12049	25.5488
4.19829	25.8615
4.27755	26.1688
4.35832	26.4705
4.44061	26.7667
4.52445	27.0573
4.60987	27.3422
4.69691	27.6215
4.78559	27.895
4.87594	28.1628
4.968	28.4249
5.0618	28.6812
5.15737	28.9316
5.25474	29.1763
5.35396	29.4151
5.45504	29.648
5.55804	29.875
5.66298	30.0962
5.7699	30.3114
5.87884	30.5207
5.98983	30.7241
6.10292	30.9215
6.21815	31.113
6.33555	31.2985
6.45517	31.4782
6.57705	31.6519
6.70123	31.8197
6.82775	31.9817
6.95666	32.1378
7.08801	32.2882
7.22183	32.4327
7.35818	32.5716
7.49711	32.7049
7.63866	32.8326
7.78288	32.9548
7.92983	33.0715
8.07955	33.183
8.23209	33.2893
8.38752	33.3905
8.54588	33.4867
8.70723	33.578
8.87163	33.6646
9.03913	33.7466
9.20979	33.8242
9.38368	33.8975
9.56085	33.9666
9.74136	34.0317
9.92529	34.093
10.1127	34.1505
10.3036	34.2046
10.4982	34.2553
10.6964	34.3027
10.8983	34.3471
11.1041	34.3886
11.3137	34.4273
11.5273	34.4634
11.745	34.497
11.9667	34.5283
12.1927	34.5573
12.4229	34.5843
12.6574	34.6094
12.8964	34.6326
13.1399	34.6541
13.388	34.674
13.6408	34.6924
13.8983	34.7094
14.1607	34.7251
14.4281	34.7395
14.7005	34.7528
14.978	34.7651
15.2608	34.7764
15.549	34.7867
15.8425	34.7962
16.1417	34.805
16.4464	34.813
16.7569	34.8203
17.0733	34.827
17.3957	34.8332
17.7241	34.8388
18.0588	34.8439
18.3997	34.8485
18.7471	34.8528
19.1011	34.8566
19.4617	34.8601
19.8292	34.8633
20.2035	34.8662
20.585	34.8688
20.9737	34.8711
21.3696	34.8732
21.7731	34.8751
22.1842	34.8768
22.6031	34.8784
23.0298	34.8797
23.4646	34.8809
23.9077	34.882
24.359	34.883
24.819	34.8838
25.2876	34.8845
25.765	34.8852
26.2515	34.8857
26.7471	34.8862
27.2521	34.8866
27.7666	34.887
28.2909	34.8873
28.825	34.8875
29.3693	34.8877
29.9238	34.8878
30.4888	34.8879
31.0644	34.888
31.6509	34.888
32.2485	34.888
32.8574	34.888
33.4777	34.888
34.1098	34.8879
34.7538	34.8878
35.41	34.8877
36.0786	34.8876
36.7597	34.8875
37.4538	34.8874
38.1609	34.8872
38.8814	34.8871
39.6155	34.8869
40.3635	34.8868
41.1256	34.8866
41.9021	34.8865
42.6932	34.8863
43.4993	34.8861
44.3206	34.886
45.1573	34.8858
46.0099	34.8856
46.8786	34.8855
47.7637	34.8853
48.6655	34.8851
49.5844	34.885
50.5206	34.8848
51.4744	34.8846
52.4463	34.8845
53.4365	34.8843
54.4454	34.8842
55.4734	34.884
56.5207	34.8839
57.5879	34.8837
58.6752	34.8836
59.783	34.8835
60.9117	34.8833
62.0618	34.8832
63.2335	34.8831
64.4274	34.8829
65.6438	34.8828
66.8832	34.8827
68.146	34.8826
69.4327	34.8825
70.7436	34.8824
72.0793	34.8823
73.4402	34.8821
74.8268	34.882
76.2395	34.8819
77.679	34.8819
79.1456	34.8818
80.6399	34.8817
82.1624	34.8816
83.7137	34.8815
85.2943	34.8814
86.9047	34.8813
88.5455	34.8813
90.2173	34.8812
91.9206	34.8811
93.6561	34.881
95.4244	34.881
97.2261	34.8809
