0.0142857	inf
0.0155897	inf
0.0170126	inf
0.0185655	inf
0.0202601	inf
0.0221093	inf
0.0241274	inf
0.0263296	1
0.0287329	1
0.0313555	1
0.0342175	1
0.0373407	1
0.0407491	1
0.0444685	1
0.0485274	1
0.0529568	1
0.0577905	1
0.0630654	1
0.0688217	1
0.0751035	1
0.0819586	1
0.0894395	1
0.0976032	1
0.106512	1
0.116234	1
0.126843	1
0.138421	1
0.151056	1
0.164844	1
0.17989	1
0.196309	1
0.214228	1
0.233782	1
0.25512	1
0.278407	1
0.303819	1
0.33155	0.999999
0.361813	0.999989
0.394837	0.999934
0.430877	0.999692
0.470205	0.998876
0.513124	0.996672
0.55996	0.991747
0.611071	0.982401
0.666847	0.967023
0.727714	0.944706
0.794137	0.915713
0.866623	0.88155
0.945725	0.844592
1.03205	0.807447
1.12625	0.772306
1.22905	0.740543
1.34123	0.712665
1.46365	0.688537
1.59725	0.667713
1.74304	0.649683
1.90214	0.63399
2.07576	0.620257
2.26522	0.608183
2.47198	0.597522
2.69762	0.588074
2.94385	0.579673
3.21255	0.572182
3.50578	0.565484
3.82577	0.559482
4.17497	0.554092
4.55605	0.549243
4.97191	0.544873
5.42572	0.540928
5.92096	0.537363
6.4614	0.534137
7.05117	0.531214
7.69478	0.528564
8.39713	0.526158
9.16358	0.523973
10	0.521986
10.9128	0.520178
11.9088	0.518533
12.9958	0.517034
14.182	0.515668
15.4765	0.514423
16.8892	0.513287
18.4307	0.51225
20.113	0.511304
21.9488	0.51044
23.9523	0.509651
26.1385	0.50893
28.5243	0.508271
31.1279	0.507669
33.9692	0.507118
37.0697	0.506614
40.4533	0.506154
44.1457	0.505733
48.1752	0.505349
52.5724	0.504998
57.3711	0.504679
62.6077	0.504392
68.3222	0.504133
74.5584	0.503902
81.3638	0.503699
88.7904	0.503521
96.8948	0.503366
105.739	0.503232
115.39	0.503118
125.923	0.50302
137.417	0.502938
149.959	0.502867
163.647	0.502808
178.584	0.502758
194.885	0.502716
212.673	0.50268
232.085	0.502651
253.269	0.502626
276.386	0.502604
301.614	0.502587
329.144	0.502572
359.187	0.502559
391.972	0.502549
427.75	0.50254
466.793	0.502533
509.4	0.502526
555.896	0.502521
606.636	0.502517
662.007	0.502513
722.433	0.50251
788.374	0.502507
860.333	0.502505
938.861	0.502503
1024.56	0.502502
1118.07	0.502501
1220.13	0.502499
1331.5	0.502499
1453.03	0.502498
1585.66	0.502497
1730.39	0.502497
1888.33	0.502496
2060.69	0.502496
2248.78	0.502495
2454.04	0.502495
2678.04	0.502495
2922.48	0.502495
3189.23	0.502495
3480.33	0.502494
3798.01	0.502494
4144.67	0.502494
4522.98	0.502494
4935.82	0.502494
5386.34	0.502494
5877.99	0.502494
6414.51	0.502494
