0.00690476	inf
0.00772402	inf
0.00864049	inf
0.0096657	inf
0.0108125	inf
0.0120955	inf
0.0135306	inf
0.0151361	inf
0.016932	inf
0.018941	inf
0.0211884	inf
0.0237024	inf
0.0265147	inf
0.0296607	inf
0.03318	inf
0.0371169	inf
0.0415209	inf
0.0464474	inf
0.0519585	inf
0.0581235	3422.79
0.0650199	3421.25
0.0727346	3417.88
0.0813647	3411.55
0.0910188	3401.05
0.101818	3385.25
0.113899	3363.19
0.127414	3333.95
0.142531	3296.79
0.159443	3251.4
0.178361	3197.83
0.199524	3135.81
0.223198	3064.06
0.249681	2979.9
0.279306	2879.47
0.312446	2758.59
0.349518	2613.93
0.390989	2444.41
0.437381	2252.51
0.489277	2045.14
0.54733	1833.29
0.612272	1630.1
0.684919	1447.92
0.766186	1295.72
0.857095	1177.75
0.958791	1093.26
1.07255	1037.22
1.19981	1002.4
1.34217	981.921
1.50142	970.82
1.67957	966.202
1.87886	966.59
2.10178	971.206
2.35117	979.503
2.63014	991.042
2.94221	1005.66
3.2913	1023.8
3.68182	1046.72
4.11868	1076.56
4.60736	1116.03
5.15404	1167.77
5.76557	1233.62
6.44967	1314.05
7.21493	1408.49
8.07099	1516.1
9.02863	1636.86
10.0999	1772.27
11.2983	1925.91
12.6388	2104.09
14.1384	2316.45
15.816	2576
17.6926	2898.4
19.7918	3301.06
22.1402	3803.13
24.7672	4426.78
27.7058	5199.3
30.9932	6155.24
34.6706	7337.86
38.7843	8800.37
43.3861	10606.9
48.5339	12834.1
54.2926	15572
60.7345	18926.1
67.9407	23017.7
76.002	27984.3
85.0198	33979.1
95.1075	41167.8
106.392	49722.1
119.016	59807.1
133.137	71559.7
148.934	85062.1
166.606	100314
186.374	117218
208.487	135581
233.224	155156
260.897	175720
291.853	197183
326.482	219701
365.219	243740
408.553	270051
457.029	299545
511.256	333105
571.917	371411
639.776	414886
715.687	463772
800.604	518306
895.597	578817
1001.86	645568
1120.73	718324
1253.71	795875
1402.47	875910
1568.87	955406
1755.02	1.03133e+06
1963.26	1.10126e+06
2196.2	1.1637e+06
2456.78	1.21805e+06
2748.29	1.26443e+06
3074.37	1.3034e+06
3439.15	1.33575e+06
3847.22	1.36238e+06
4303.69	1.38415e+06
4814.34	1.40185e+06
5385.56	1.41619e+06
6024.57	1.42777e+06
6739.4	1.43711e+06
7539.04	1.44461e+06
8433.56	1.45064e+06
9434.21	1.45548e+06
10553.6	1.45936e+06
11805.8	1.46247e+06
13206.6	1.46496e+06
14773.6	1.46695e+06
16526.5	1.46854e+06
18487.4	1.46982e+06
20680.9	1.47084e+06
23134.8	1.47165e+06
25879.7	1.47231e+06
28950.4	1.47283e+06
32385.4	1.47324e+06
36228	1.47358e+06
40526.5	1.47384e+06
45335.1	1.47406e+06
50714.2	1.47423e+06
56731.5	1.47436e+06
63462.8	1.47447e+06
70992.7	1.47456e+06
79416.1	1.47463e+06
88839	1.47468e+06
99379.9	1.47473e+06
111172	1.47476e+06
124362	1.47479e+06
