0.0142857	inf
0.0157577	inf
0.0173814	inf
0.0191724	inf
0.0211479	inf
0.023327	inf
0.0257307	inf
0.028382	1.40625
0.0313065	1.40625
0.0345323	1.40625
0.0380906	1.40625
0.0420154	1.40625
0.0463447	1.40625
0.0511201	1.40625
0.0563876	1.40625
0.0621978	1.40625
0.0686067	1.40625
0.075676	1.40625
0.0834737	1.40625
0.0920749	1.40625
0.101562	1.40625
0.112027	1.40625
0.123571	1.40625
0.136304	1.40625
0.150348	1.40625
0.16584	1.40625
0.182929	1.40625
0.201778	1.40625
0.222569	1.40625
0.245503	1.40625
0.2708	1.40625
0.298703	1.40625
0.329482	1.40625
0.363432	1.40623
0.40088	1.40613
0.442187	1.40561
0.48775	1.40377
0.538008	1.39867
0.593445	1.38734
0.654594	1.36656
0.722044	1.33421
0.796444	1.29065
0.87851	1.23901
0.969033	1.18439
1.06888	1.13221
1.17902	1.08673
1.30051	1.05033
1.43451	1.0237
1.58233	1.00654
1.74537	0.998174
1.92521	0.997727
2.12359	1.0041
2.34241	1.01584
2.58377	1.03106
2.85	1.04754
3.14367	1.06301
3.4676	1.0755
3.8249	1.0838
4.21902	1.08765
4.65375	1.08784
5.13328	1.08585
5.66221	1.08339
6.24565	1.08193
6.88921	1.08253
7.59908	1.08586
8.38209	1.09236
9.24579	1.10224
10.1985	1.11547
11.2493	1.13172
12.4085	1.15019
13.6871	1.16969
15.0974	1.18873
16.653	1.20574
18.369	1.21945
20.2617	1.22919
22.3495	1.23503
24.6524	1.23767
27.1926	1.23816
29.9946	1.2375
33.0852	1.23642
36.4943	1.2353
40.2547	1.23429
44.4026	1.23345
48.9779	1.23278
54.0246	1.23231
59.5913	1.23203
65.7317	1.23198
72.5047	1.23216
79.9757	1.23263
88.2164	1.23342
97.3063	1.23463
107.333	1.23638
118.392	1.23884
130.592	1.24226
144.048	1.24694
158.891	1.2533
175.263	1.26189
193.322	1.27338
213.242	1.2886
235.215	1.3084
259.452	1.33358
286.186	1.36455
315.674	1.40111
348.202	1.44234
384.081	1.48668
423.657	1.53223
467.311	1.57713
515.463	1.61983
568.576	1.65924
627.163	1.69474
691.786	1.72612
763.068	1.75342
841.695	1.77689
928.424	1.79688
1024.09	1.81378
1129.61	1.828
1246.01	1.83989
1374.4	1.84981
1516.02	1.85806
1672.23	1.86491
1844.54	1.87058
2034.6	1.87527
2244.25	1.87914
2475.49	1.88234
2730.57	1.88497
3011.93	1.88715
3322.28	1.88894
3664.61	1.89041
4042.22	1.89162
4458.73	1.89262
4918.16	1.89344
5424.93	1.89412
5983.92	1.89467
6600.51	1.89513
7280.63	1.89551
8030.83	1.89581
8858.33	1.89607
9771.1	1.89628
10777.9	1.89645
11888.5	1.89659
13113.5	1.89671
14464.7	1.8968
15955.2	1.89688
17599.2	1.89694
19412.6	1.897
21412.9	1.89704
23619.3	1.89708
26053.1	1.89711
28737.6	1.89713
31698.7	1.89715
