0.0142857	inf
0.0154066	inf
0.0166154	inf
0.017919	inf
0.019325	inf
0.0208412	inf
0.0224765	inf
0.02424	inf
0.0261419	4.85804
0.028193	4.85804
0.030405	4.85804
0.0327906	4.85804
0.0353634	4.85804
0.038138	4.85804
0.0411303	4.85804
0.0443574	4.85804
0.0478378	4.85804
0.0515911	4.85804
0.055639	4.85804
0.0600045	4.85804
0.0647125	4.85804
0.0697898	4.85804
0.0752656	4.85804
0.081171	4.85804
0.0875397	4.85804
0.0944081	4.85804
0.101815	4.85804
0.109804	4.85804
0.118419	4.85804
0.127711	4.85804
0.137731	4.85804
0.148537	4.85804
0.160192	4.85804
0.17276	4.85804
0.186315	4.85804
0.200934	4.85803
0.216699	4.85803
0.233701	4.85801
0.252038	4.85794
0.271813	4.85774
0.293139	4.85727
0.316139	4.85633
0.340944	4.85469
0.367694	4.85218
0.396544	4.84877
0.427657	4.84466
0.461211	4.8402
0.497398	4.83574
0.536424	4.83159
0.578512	4.82788
0.623903	4.82465
0.672855	4.82184
0.725647	4.81937
0.782582	4.81716
0.843984	4.81513
0.910203	4.81325
0.981619	4.8115
1.05864	4.80985
1.1417	4.80831
1.23128	4.80687
1.32788	4.80552
1.43207	4.80428
1.54443	4.80313
1.66561	4.8021
1.79629	4.80121
1.93723	4.80047
2.08923	4.79993
2.25315	4.79962
2.42993	4.79959
2.62059	4.7999
2.8262	4.80059
3.04795	4.80168
3.28709	4.80321
3.545	4.80521
3.82314	4.80769
4.12311	4.81066
4.44661	4.81412
4.79549	4.81807
5.17175	4.82249
5.57753	4.82735
6.01514	4.83258
6.4871	4.83813
6.99608	4.8439
7.54499	4.8498
8.13698	4.85575
8.77541	4.86165
9.46394	4.86741
10.2065	4.87296
11.0073	4.87825
11.8709	4.88323
12.8023	4.88787
13.8068	4.89215
14.8901	4.89606
16.0584	4.89962
17.3183	4.90283
18.6771	4.9057
20.1426	4.90827
21.723	4.91054
23.4274	4.91256
25.2655	4.91433
27.2478	4.91588
29.3857	4.91724
31.6913	4.91843
34.1779	4.91947
36.8595	4.92037
39.7515	4.92115
42.8704	4.92183
46.2341	4.92241
49.8616	4.92292
53.7738	4.92336
57.9929	4.92374
62.5431	4.92407
67.4502	4.92435
72.7424	4.9246
78.4499	4.92481
84.6051	4.92499
91.2433	4.92514
98.4023	4.92528
106.123	4.92539
114.449	4.92549
123.429	4.92558
133.114	4.92565
143.558	4.92572
154.821	4.92577
166.969	4.92582
180.069	4.92586
194.198	4.92589
209.434	4.92592
225.867	4.92595
243.588	4.92597
262.701	4.92599
283.312	4.92601
305.541	4.92602
329.514	4.92603
355.368	4.92604
383.25	4.92605
413.32	4.92606
445.75	4.92607
480.724	4.92607
518.441	4.92608
559.119	4.92608
602.987	4.92609
650.298	4.92609
701.321	4.92609
756.347	4.92609
815.691	4.9261
879.69	4.9261
948.711	4.9261
1023.15	4.9261
1103.42	4.9261
